timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro,prev_mag,mag,mag_delta,original_steps,binary
01:26.3,1.459050059,-6.237000465,-0.544050038,0.101887502,-1.402912498,0.481937498,5.160622269,6.428451783,1.267829513,54,0
01:26.4,-1.896000147,-11.57505035,9.490050316,-0.929362476,-0.417450011,0.37015,6.428451783,15.0876659,8.659214115,54,1
01:26.5,-1.483950019,-8.80905056,3.570000172,-0.262075007,0.359425008,0.326562494,15.0876659,9.620102944,-5.467562954,54,0
01:26.6,3.319950104,-3.724050283,-4.125,-0.392975003,-0.0429,0.198825002,9.620102944,6.473503241,-3.146599703,54,0
01:26.7,-2.643000126,-8.361000061,-1.821000099,-1.18896246,1.172462463,-0.01925,6.473503241,8.955881478,2.482378237,55,0
01:26.7,-2.362950087,-9.184950829,-0.505950034,-1.455024958,1.124612451,-0.37152499,8.955881478,9.497517585,0.541636107,55,0
01:26.8,-1.489050031,-8.99805069,-0.610950053,-1.292225003,0.908599973,-0.569525003,9.497517585,9.140866817,-0.356650767,55,0
01:26.9,-0.808050036,-9.207000732,-0.931950033,-1.148537517,0.933075011,-0.440687507,9.140866817,9.289259293,0.148392475,55,0
01:27.0,-2.302950144,-11.55900097,1.536000013,-0.958100021,0.702075005,-0.554537475,9.289259293,11.88584784,2.596588544,55,0
01:27.0,-4.450950146,-14.16900063,7.941000462,-0.0418,0.727649987,-0.092675,11.88584784,16.84134865,4.95550081,55,1
01:27.1,1.0200001,-12.4260006,-5.796000481,2.911424875,-0.052387498,0.553300023,16.84134865,13.74916407,-3.092184579,55,0
01:27.2,-1.695000052,-11.41995049,-0.577950001,2.33461237,-0.628099978,0.775637507,13.74916407,11.55951212,-2.189651947,56,0
01:27.3,-0.163950011,-6.055050373,-1.476000071,1.492837548,-1.593349934,0.982162476,11.55951212,6.234508067,-5.325004054,56,0
01:27.4,3.190050125,-4.789950371,-1.954950094,0.78086251,-1.739237547,0.386099994,6.234508067,6.077982743,-0.156525324,56,0
01:27.4,-1.503000021,-10.60800076,8.355000496,-0.770824969,-0.534462512,0.173250005,6.077982743,13.58656404,7.508581295,56,0
01:27.5,-2.959050179,-11.90100098,6.597000122,-0.180124998,-0.30043751,0.260562509,13.58656404,13.92516473,0.338600693,56,0
01:27.6,-0.151950002,-19.35000038,7.500000477,-0.274862498,-0.123750001,0.434087485,13.92516473,20.75320724,6.828042507,56,1
01:27.7,-2.866050243,-9.736050606,-3.186000109,-0.213125005,-0.202537492,-0.126774997,20.75320724,10.63745844,-10.1157488,56,0
01:27.8,-1.383000016,-10.79205036,-0.697050035,-1.422024965,1.409787536,0.141350001,10.63745844,10.90261064,0.2651522,57,0
01:27.8,-1.410000086,-9.001049995,0.195000008,-1.483762503,1.320412517,-0.512049973,10.90261064,9.112904381,-1.78970626,57,0
01:27.9,-2.248050213,-8.755949974,-0.369000018,-1.212474942,0.881924987,-0.582312524,9.112904381,9.04746101,-0.065443372,57,0
01:28.0,-0.850950062,-9.709950447,-0.81705004,-0.9101125,0.978725016,-0.434362501,9.04746101,9.781350851,0.733889841,57,0
01:28.1,-3.132000208,-12.00900078,2.715000153,-0.806987524,0.741537511,-0.422674984,9.781350851,12.70420209,2.922851243,57,0
01:28.2,-3.691950083,-16.03995132,5.13105011,0.953287482,0.735074997,0.076449998,12.70420209,17.2405977,4.536395609,57,1
01:28.2,-2.688000202,-13.12695026,-4.540950298,3.347712517,-0.485512495,0.56704998,17.2405977,14.14787609,-3.09272161,58,0
01:28.3,-1.630050063,-9.36000061,-1.62195003,1.645050049,-0.882475019,1.103437543,14.14787609,9.638329551,-4.509546542,58,0
01:28.4,1.537950039,-4.777950287,-1.528050065,1.350250006,-1.760412455,0.690524995,9.638329551,5.24681201,-4.391517541,58,0
01:28.5,1.725000024,-5.623950481,-0.709050059,0.33495,-1.426287532,0.216975003,5.24681201,5.92513258,0.67832057,58,0
01:28.6,-1.905000091,-13.00500107,10.28100014,-0.854837477,-0.443987489,0.084974997,5.92513258,16.68706211,10.76192953,58,1
01:28.6,-0.588,-6.26295042,2.593050241,0.071087502,-0.166237503,0.309512496,16.68706211,6.803984239,-9.883077874,58,0
01:28.7,3.559050083,-5.980950356,-2.232000113,-1.010212541,0.172150001,0.249974996,6.803984239,7.308928044,0.504943805,58,0
01:28.8,-1.204050064,-10.62000084,-1.171050072,-0.712249994,0.558387518,0.0584375,7.308928044,10.7520004,3.443072358,59,0
01:28.9,-2.554050207,-8.857050896,-1.155000091,-1.460387468,1.275725007,-0.137500003,10.7520004,9.290024125,-1.461976278,59,0
01:29.0,-0.598050058,-9.223050117,-0.276000023,-1.468912482,0.88508749,-0.490737498,9.290024125,9.246539534,-0.043484591,59,0
01:29.0,-1.732950091,-8.863950729,-0.661050022,-1.227324963,0.947924972,-0.600324988,9.246539534,9.055922133,-0.190617401,59,0
01:29.1,-1.041000009,-10.79205036,0.316950023,-0.926199973,0.858550012,-0.509850025,9.055922133,10.84677322,1.790851089,59,0
01:29.2,-3.916950226,-12.45195103,6.666000366,-0.502562523,0.709500015,-0.351312488,10.84677322,14.65705101,3.810277788,59,1
01:29.3,1.164000034,-12.87795067,-3.340950251,2.054662466,0.145475,0.437249988,14.65705101,13.35509109,-1.301959919,59,0
01:29.4,-3.25605011,-12.64800072,-0.400050014,2.324987411,-0.806987524,0.765049994,13.35509109,13.06651539,-0.288575701,60,0
01:29.4,1.381950021,-6.71295023,-1.504050016,1.873849988,-2.064837456,1.04279995,13.06651539,7.016812175,-6.049703217,60,0
01:29.5,1.851000071,-5.323950291,-2.059950113,1.048025012,-1.277374983,0.536249995,7.016812175,6.001170088,-1.015642087,60,0
01:29.6,-0.387000024,-7.056000233,3.787950277,-0.215187505,-1.04005003,0.280775011,6.001170088,8.017822373,2.016652285,60,0
01:29.7,-3.994050264,-10.48800087,7.708050251,-0.273762494,-0.4472875,0.211612493,8.017822373,13.61486829,5.597045912,60,0
01:29.8,-0.430050015,-17.68995094,4.156050205,-0.321612507,-0.212025002,0.387199998,13.61486829,18.17669004,4.561821751,60,1
01:29.8,-3.262950182,-7.666950226,-3.367950201,0.106150001,-0.082225002,-0.055550002,18.17669004,8.987327646,-9.189362391,60,0
01:29.9,-0.76305002,-9.942000389,-1.204950094,-1.226225019,1.441687465,-0.010862499,8.987327646,10.04378025,1.056452609,61,0
01:30.0,-2.269050121,-9.484050751,0.265050024,-1.598712444,1.544950008,-0.331099987,10.04378025,9.755309252,-0.288471002,61,0
01:30.1,-1.386000037,-8.719950676,-0.463050008,-1.158162475,0.873399973,-0.648312509,9.755309252,8.841546878,-0.913762374,61,0
01:30.1,-1.180050015,-9.858000755,-0.574950039,-1.071949959,0.817025006,-0.503525019,8.841546878,9.94501204,1.103465162,61,0
01:30.2,-2.866050243,-11.80305099,2.248050213,-0.892099977,0.87766248,-0.486474991,9.94501204,12.35232717,2.407315131,61,0
01:30.3,-4.576050282,-15.65205097,6.391050339,0.602112472,1.057512522,-0.061875001,12.35232717,17.51492107,5.162593903,61,1
01:30.4,-0.583050013,-13.76400089,-4.291950226,2.909224987,-0.0418,0.544775009,17.51492107,14.42943189,-3.085489186,61,0
01:30.5,-0.583050013,-10.39005089,-1.264950037,1.954699993,-1.390125036,0.898012519,14.42943189,10.48299592,-3.946435973,62,0
01:30.5,1.168950081,-5.451000214,-1.420950055,1.508787513,-1.03262496,0.842737496,10.48299592,5.753168404,-4.729827512,62,0
01:30.6,1.248000026,-5.554050446,-1.106999993,0.578599989,-1.651924968,0.2138125,5.753168404,5.79917489,0.046006486,62,0
01:30.7,-1.43295002,-10.25805092,8.857950211,-0.687775016,-0.45471251,0.210512504,5.79917489,13.62880172,7.829626831,62,0
01:30.8,-2.180999994,-8.782950401,4.256999969,0.013612499,-0.0386375,0.356400013,13.62880172,10.00095133,-3.627850393,62,0
01:30.9,3.229050159,-18.89700127,7.741950512,-0.871887505,-0.213125005,0.392562509,10.00095133,20.6751353,10.67418397,62,1
01:30.9,-2.854050159,-10.29405022,-2.485950232,-0.243925005,-0.306762487,-0.164037496,20.6751353,10.9678175,-9.707317796,63,0
01:31.0,-1.422000051,-9.589950562,-0.769050062,-1.393287539,1.677912474,0.097762503,10.9678175,9.725259581,-1.24255792,63,0
01:31.1,-0.745950043,-9.220950127,0.37500003,-1.371974945,0.820187509,-0.593999982,9.725259581,9.258670948,-0.466588633,63,0
01:31.2,-2.497050047,-8.74695015,-0.568050027,-1.149637461,0.580799997,-0.452374995,9.258670948,9.114114147,-0.144556801,63,0
01:31.3,-0.118950009,-9.693000793,-0.352050006,-1.015575051,0.889349997,-0.416212499,9.114114147,9.700121272,0.586007125,63,0
01:31.3,-3.583950281,-12.41805077,3.088050127,-0.69836247,0.968137503,-0.418412507,9.700121272,13.28866954,3.588548264,63,0
01:31.4,-1.654050112,-13.84800053,3.856950283,1.4257375,0.68612498,0.270187497,13.28866954,14.46993662,1.181267086,63,1
01:31.5,-2.988000154,-13.60605049,-1.678950071,2.918849945,-0.485512495,0.451137483,14.46993662,14.03109505,-0.438841574,63,0
01:31.6,-0.070950001,-7.99695015,-1.071000099,1.706650019,-1.24643755,1.15981245,14.03109505,8.068660782,-5.962434266,64,0
01:31.7,1.909050107,-5.18805027,-1.909050107,1.261837482,-1.680662513,0.535149992,8.068660782,5.848487858,-2.220172923,64,0
01:31.7,0.418950021,-5.985000134,0.957000017,0.081675,-1.445537448,0.205287501,5.848487858,6.075491318,0.22700346,64,0
01:31.8,-1.752000093,-9.74505043,8.629950523,-0.627137482,-0.30992499,0.182874992,6.075491318,13.13436554,7.058874227,64,1
01:31.9,-0.504000008,-5.836950302,3.547950268,-0.138599992,0.153999999,0.358462512,13.13436554,6.849230317,-6.285135227,64,0
01:32.0,5.113050461,-1.813050032,-5.46600008,-0.912312508,0.300850004,0.314875007,6.849230317,7.701142273,0.851911956,64,0
01:32.1,-3.601050138,-10.77105045,-1.291050076,-0.791999996,0.779762506,-0.047987498,7.701142273,11.43021873,3.729076459,64,0
01:32.1,-2.334000111,-8.818950653,-0.745050013,-1.365649939,1.485412478,0.053075001,11.43021873,9.152952893,-2.277265839,65,0
01:32.2,-1.491000056,-9.367050171,0.079950005,-1.38586247,1.071400046,-0.502425015,9.152952893,9.485309804,0.332356911,65,0
01:32.3,-1.054949999,-9.147000313,-0.063000001,-1.174112439,0.433950007,-0.426937491,9.485309804,9.207850087,-0.277459717,65,0
01:32.4,-1.228050113,-10.78695011,-0.096000001,-1.000587463,1.313949943,-0.404525012,9.207850087,10.85705373,1.649203647,65,0
01:32.5,-3.187050104,-12.24105072,5.205000401,-0.530200005,1.118149996,-0.343887508,10.85705373,13.67818118,2.821127441,65,1
01:32.5,-0.520950019,-13.06500053,-1.375050068,1.666224957,0.505174994,0.338250011,13.67818118,13.14748609,-0.530695082,65,0
01:32.6,-2.971050024,-12.50895023,-0.855000019,2.64646244,-1.33911252,0.519199967,13.14748609,12.88534048,-0.262145616,66,0
01:32.7,0.115050003,-8.107049942,-1.054050088,1.816375017,-1.540137529,0.794749975,12.88534048,8.17609423,-4.709246248,66,0
01:32.8,1.441950083,-5.482050419,-2.101050138,1.344887495,-1.082537532,0.363824993,8.17609423,6.045370834,-2.130723396,66,0
01:32.9,-0.532950044,-7.057950497,3.619950056,-0.063112497,-0.840950012,0.159500003,6.045370834,7.950015055,1.904644221,66,0
01:32.9,-3.742050171,-9.451050758,7.806000233,-0.316387504,-0.588774979,0.0221375,7.950015055,12.81635438,4.866339324,66,1
01:33.0,2.080950022,-13.53900051,1.242000103,-0.540925026,-0.0066,0.637312472,12.81635438,13.75417944,0.937825062,66,0
01:33.1,0.637050033,-5.056050301,-4.302000046,-0.297137499,-0.135437503,-0.078924999,13.75417944,6.669084029,-7.085095412,66,0
01:33.2,-0.966000021,-9.328950882,-0.918000042,-1.323024988,1.044724941,-0.069299996,6.669084029,9.423651345,2.754567317,67,0
01:33.2,-2.089950085,-8.850000381,-0.288000017,-1.510437489,1.084187508,-0.311987489,9.423651345,9.097985608,-0.325665737,67,0
01:33.3,-1.065000057,-9.075000763,-0.199050009,-1.195425034,0.505174994,-0.579012513,9.097985608,9.139446639,0.041461032,67,0
01:33.4,-1.548000097,-9.528000832,-0.490950018,-1.062325001,0.814962506,-0.401362509,9.139446639,9.665409255,0.525962616,67,0
01:33.5,-2.362950087,-11.59200096,3.373050213,-0.871887505,1.083087444,-0.353512496,9.665409255,12.30184893,2.636439677,67,0
01:33.6,-5.778000355,-16.1400013,6.847950459,0.503112495,0.742500007,-0.122512497,12.30184893,18.46021006,6.158361128,67,1
01:33.6,-1.711050034,-13.48200035,-5.338950157,3.222174883,-0.730262518,0.6191625,18.46021006,14.60124702,-3.858963042,67,0
01:33.7,-2.595000029,-9.922950745,-1.342050076,1.925962448,-0.733562469,1.024649978,14.60124702,10.34408406,-4.257162958,68,0
01:33.8,0.607950032,-4.951050282,-1.512000084,1.391637444,-1.791350007,0.96085,10.34408406,5.212355167,-5.131728893,68,0
01:33.9,1.825050116,-5.944950104,-1.501950026,0.325325012,-1.679562449,0.341412485,5.212355167,6.397584977,1.18522981,68,0
01:34.0,-1.270950079,-11.58195019,9.612000465,-0.764362514,-0.606925011,0.307449996,6.397584977,15.10455022,8.706965238,68,1
01:34.0,-2.140050173,-8.992950439,4.234950066,-0.266337484,0.215737492,0.408512503,15.10455022,10.16797789,-4.936572323,68,0
01:34.1,4.195950031,-6.997950554,-2.014950037,-0.806987524,0.37757501,0.234987497,10.16797789,8.404601851,-1.763376041,68,0
01:34.2,-1.647000074,-9.892050743,-2.046000004,-0.731362522,0.393525004,-0.087449998,8.404601851,10.23481281,1.830210955,68,0
01:34.3,-1.515000105,-8.955000877,-0.712050021,-1.719025016,1.166137457,-0.248050004,10.23481281,9.110119717,-1.124693088,68,0
01:34.4,-1.311000109,-8.974050522,-0.064950004,-1.467812538,0.880824983,-0.549312472,9.110119717,9.069538167,-0.040581551,69,0
01:34.4,-1.093050003,-9.634950638,-0.38805002,-1.115537524,1.020249963,-0.430099994,9.069538167,9.704515182,0.634977015,69,0
01:34.5,-1.069050074,-11.39295101,0.672000051,-0.954937518,0.708537519,-0.385412484,9.704515182,11.46271281,1.758197624,69,0
01:34.6,-4.509000301,-12.97200108,3.280050039,-0.251487494,0.947924972,-0.2226125,11.46271281,14.11958299,2.656870186,69,1
01:34.7,0.07395,-12.36795044,-1.809000134,1.981237531,0.369049996,0.402187496,14.11958299,12.49976592,-1.619817068,69,0
01:34.8,-1.491000056,-12.14805031,-1.654950023,2.686887503,-0.462137491,0.336187512,12.49976592,12.35058974,-0.14917618,69,0
01:34.8,-0.940050066,-8.023050308,-0.889050066,1.465199947,-1.659350038,0.932112515,12.35058974,8.126711536,-4.223878208,69,0
01:34.9,1.650000095,-5.983050346,-1.384950042,1.086249948,-1.010212541,0.512737513,8.126711536,6.359046971,-1.767664565,70,0
01:35.0,0.72300005,-6.241950512,1.468950033,-0.0034375,-1.365649939,0.340449989,6.359046971,6.453099214,0.094052243,70,0
01:35.1,-1.905000091,-10.09995079,8.994000435,-0.472725004,-0.436562508,0.087174997,6.453099214,13.65760137,7.204502154,70,1
01:35.2,-0.49695003,-7.060950279,4.731000423,-0.223712504,0.300850004,0.322299987,13.65760137,8.513891189,-5.143710179,70,0
01:35.2,2.461950064,-1.555050015,-5.93805027,-0.474925011,-0.0364375,0.076449998,8.513891189,6.613608673,-1.900282517,70,0
01:35.3,-1.714050055,-9.517950058,-2.197050095,-1.075112462,1.237362504,0.1233375,6.613608673,9.917478007,3.303869334,70,0
01:35.4,-3.217950106,-9.175050735,-0.534000039,-1.609300017,1.661000013,-0.260837495,9.917478007,9.737654488,-0.179823519,71,0
01:35.5,-1.612950087,-8.953050613,-0.094050005,-1.266649961,0.848924994,-0.495000005,9.737654488,9.09766831,-0.639986178,71,0
01:35.6,-0.519000053,-9.280950546,-0.568050027,-1.098487496,0.934037507,-0.443987489,9.09766831,9.312791468,0.215123159,71,0
01:35.6,-2.977950096,-10.83000088,1.498050094,-0.89526248,0.895812511,-0.513149977,9.312791468,11.33142797,2.018636503,71,0
01:35.7,-4.67895031,-13.87905025,6.907950401,-0.058849998,0.913824975,-0.171462506,11.33142797,16.19383805,4.862410077,71,1
01:35.8,0.462000012,-12.85695076,-5.668950081,2.769799948,0.136950001,0.413874984,16.19383805,14.05886275,-2.134975296,71,0
01:35.9,-2.092050076,-10.86600018,-0.834000051,2.097287416,-0.633462489,0.832012475,14.05886275,11.09694505,-2.961917703,72,0
01:36.0,0.525000036,-5.776950359,-0.907950044,1.510849953,-1.694550037,0.923587501,11.09694505,5.871384315,-5.225560734,72,0
01:36.0,1.653000116,-6.184050083,-1.762950063,0.954249978,-1.639137506,0.31803751,5.871384315,6.639493786,0.768109471,72,0
01:36.1,-0.556950033,-8.05905056,5.529000282,-0.321612507,-0.839987516,0.242550001,6.639493786,9.789194726,3.14970094,72,0
01:36.2,-4.363049984,-11.58000088,7.545000553,-0.311024994,-0.356812507,0.169125006,9.789194726,14.49343503,4.704240299,72,0
01:36.3,-0.625950038,-19.21095085,5.55300045,-0.151387498,-0.30992499,0.474512488,14.49343503,20.0072052,5.513770179,72,1
01:36.3,-4.494000435,-10.59795094,-3.909000158,-0.010862499,-0.194012493,0.01155,20.0072052,12.15700975,-7.850195449,72,0
01:36.4,-1.350000024,-10.40400028,-0.943950057,-1.439074993,1.277787447,-0.065037496,12.15700975,10.53360165,-1.623408108,72,0
01:36.5,-1.002000093,-9.556050301,0.328950018,-1.608337522,0.961812496,-0.444949985,10.53360165,9.614068319,-0.919533327,72,0
01:36.6,-2.041949987,-9.061050415,-0.610950053,-1.191162467,0.805337489,-0.66316247,9.614068319,9.308354008,-0.305714311,72,0
01:36.7,-0.95205003,-10.0570507,-0.32100001,-1.158162475,0.78292501,-0.427899987,9.308354008,10.10711181,0.798757802,72,0
01:36.7,-3.594000101,-11.6209507,2.983050108,-1.007050037,0.942562521,-0.484412491,10.10711181,12.52445288,2.417341065,72,0
01:36.8,-4.432050228,-16.50405121,4.972950459,0.642537475,0.856350005,0.054175001,12.52445288,17.79766872,5.273215843,72,1
01:36.9,-0.235950008,-13.36905098,-4.639050007,2.933700085,0.134887502,0.668112516,17.79766872,14.15302022,-3.644648493,72,0
01:37.0,-0.80400002,-9.55095005,-1.321950078,1.825862527,-0.788837492,1.122550011,14.15302022,9.675464583,-4.477555641,73,0
01:37.1,0.726000011,-5.391000271,-1.464000106,1.468362451,-1.40071249,0.739475012,9.675464583,5.633227871,-4.042236712,73,0
01:37.1,1.633950114,-5.691000462,-1.24605,0.638274968,-1.748724937,0.228662506,5.633227871,6.050613178,0.417385307,73,0
01:37.2,-1.738050103,-10.58100033,8.961000443,-0.716512501,-0.439725012,0.224399999,6.050613178,13.97418746,7.923574277,73,1
01:37.3,-0.922950029,-9.208950043,5.36400032,-0.0215875,-0.593037486,0.305249989,13.97418746,10.69715369,-3.277033764,73,0
01:37.4,6.064050198,-7.111050129,-3.708000183,-0.652575016,-0.338662505,0.502149999,10.69715369,10.05430277,-0.642850926,73,0
01:37.5,-1.825950146,-11.1420002,-1.43295002,-0.64418751,0.3944875,-0.0160875,10.05430277,11.38119537,1.326892608,74,0
01:37.5,-1.981950045,-9.429000854,-1.08795011,-1.419962525,0.957549989,-0.0171875,11.38119537,9.696278592,-1.684916781,74,0
01:37.6,-0.574050009,-8.806950569,-0.277950019,-1.594449997,1.105499983,-0.455675006,9.696278592,8.830015173,-0.866263419,74,0
01:37.7,-1.957950115,-9.171000481,-0.640050054,-1.263487458,0.953287482,-0.483312488,8.830015173,9.399493739,0.569478566,74,0
01:37.8,-1.618050098,-10.16205025,-0.027000001,-1.03262496,1.089412451,-0.431199998,9.399493739,10.29009623,0.890602488,74,0
01:37.9,-2.827050209,-12.30300045,4.849050045,-0.55893749,0.786225021,-0.237462506,10.29009623,13.5229183,3.232822072,74,1
01:37.9,-1.302000046,-14.26695061,2.632950068,1.398100019,0.497749984,0.132825002,13.5229183,14.56617691,1.043258613,74,0
01:38.0,-2.068050146,-14.93295097,-2.094000101,3.189174891,-1.066587448,0.702212512,14.56617691,15.22020672,0.654029809,75,0
01:38.1,-0.877950013,-8.356050491,-1.411050081,1.803587437,-0.591937482,1.036337495,15.22020672,8.51970882,-6.700497901,75,0
01:38.2,1.174050093,-4.714050293,-1.612050056,1.346949935,-1.419962525,0.564987481,8.51970882,5.118531935,-3.401176885,75,0
01:38.3,0.136950001,-6.20595026,1.536000013,-0.102437496,-1.318762541,0.218074992,5.118531935,6.394675127,1.276143192,75,0
01:38.3,-2.58795023,-10.52595043,9.43005085,-0.600462496,-0.687775016,0.225500003,6.394675127,14.36728847,7.972613341,75,1
01:38.4,0.103050008,-4.435950279,0.527999997,-0.123750001,0.178474993,0.40535,14.36728847,4.46845143,-9.898837038,75,0
01:38.5,5.662050247,-1.710000038,-5.950050354,-1.184700012,0.088,0.398887485,4.46845143,8.3896372,3.92118577,75,0
01:38.6,-2.213999987,-9.571050644,-1.413000107,-0.90268749,0.544637501,-0.0352,8.3896372,9.924886683,1.535249483,75,0
01:38.7,-1.989000082,-8.340000153,-0.853050053,-1.513599992,1.105499983,-0.304562509,9.924886683,8.616229933,-1.30865675,76,0
01:38.7,-2.07494998,-9.061050415,-0.412050009,-1.433712482,0.950124979,-0.474787503,8.616229933,9.304721235,0.688491301,76,0
01:38.8,-0.147,-9.043950081,-1.162050009,-1.169849992,0.727649987,-0.553574979,9.304721235,9.11948476,-0.185236475,76,0
01:38.9,-1.920000076,-11.19405079,1.558050036,-1.084737539,0.73081249,-0.581212521,9.11948476,11.46388648,2.344401722,76,0
01:39.0,-4.834050179,-13.52505112,7.426050186,-0.155650005,0.900075018,-0.194837496,11.46388648,16.16914562,4.705259142,76,1
01:39.0,1.032000065,-12.25995064,-6.378000259,2.79331255,0.304149985,0.57447499,16.16914562,13.85822143,-2.310924198,76,0
01:39.1,-1.062000036,-11.20395088,-0.460050017,2.147337437,-0.709087491,0.817162514,13.85822143,11.26356984,-2.594651589,76,0
01:39.2,1.336950064,-6.25605011,-0.937050045,1.427937508,-1.377337456,0.874637485,11.26356984,6.465575089,-4.797994747,77,0
01:39.3,0.973050058,-5.50605011,-1.605000019,0.988349974,-1.525287509,0.460624993,6.465575089,5.817167635,-0.648407455,77,0
01:39.4,-0.874950051,-7.71900034,4.00605011,-0.305662513,-0.876150012,0.275550008,5.817167635,8.740534384,2.923366749,77,0
01:39.4,-3.916950226,-12.02295017,9.670050621,-0.40259999,-0.610087514,0.26798749,8.740534384,15.91865914,7.17812476,77,1
01:39.5,0.25395,-15.9079504,2.164050102,-0.130074993,-0.371662498,0.506412506,15.91865914,16.05647811,0.13781897,77,0
01:39.6,-1.560000062,-8.80395031,-2.74695015,0.042350002,-0.0077,-0.027775001,16.05647811,9.353548865,-6.702929249,77,0
01:39.7,-1.459950089,-9.832050323,-1.353000045,-1.305012465,1.206562519,-0.0342375,9.353548865,10.03151419,0.677965325,77,0
01:39.8,-1.762050033,-9.223050117,0.219000012,-1.650825024,1.552374959,-0.32477501,10.03151419,9.392413683,-0.639100507,77,0
01:39.8,-2.677050114,-9.015000343,-0.148950011,-1.242174983,1.244787455,-0.578050017,9.392413683,9.40526526,0.012851577,77,0
01:39.9,-0.17400001,-9.622950554,-0.565950036,-1.000587463,0.904337466,-0.347050011,9.40526526,9.641148936,0.235883676,77,0
01:40.0,-3.345000267,-12.05205059,2.797950029,-0.942149997,0.949024975,-0.514112473,9.641148936,12.81676537,3.175616435,77,0
01:40.1,-4.957050323,-16.99995041,5.376000404,0.661650002,0.851125002,0.081812501,12.81676537,18.50600017,5.689234795,77,1
01:40.2,-1.543950081,-13.85100079,-4.912050247,3.296700001,-0.581349969,0.765049994,18.50600017,14.77708504,-3.728915127,77,0
01:40.2,-1.174950004,-9.757050514,-0.870000064,2.012175083,-0.64418751,1.050225019,14.77708504,9.865973969,-4.91111107,78,0
01:40.3,1.030050039,-4.411950111,-1.404000044,1.814312458,-1.733462453,0.664812505,9.865973969,4.743155383,-5.122818586,78,0
01:40.4,0.517050028,-4.576950073,-0.670950055,0.685162485,-1.514150023,0.088,4.743155383,4.654673638,-0.088481745,78,0
01:40.5,-0.946950018,-9.388950348,9.163949966,-0.674849987,0.081124999,0.039049998,4.654673638,13.1539759,8.499302261,78,1
01:40.6,-2.374950171,-7.168050289,5.352000237,-0.356674999,0.31735,0.237049997,13.1539759,9.255551836,-3.898424063,78,0
01:40.6,4.930950165,-5.146950245,-2.84100008,-0.931424975,-0.041387498,0.317900002,9.255551836,7.673112003,-1.582439833,78,0
01:40.7,-1.671000123,-9.283050537,-1.926000118,-0.951637506,0.470524997,-0.051287498,7.673112003,9.626876188,1.953764185,79,0
01:40.8,-1.105050087,-9.658950806,-0.04095,-1.361250043,0.808912516,-0.106700003,9.626876188,9.722044192,0.095168003,79,0
01:40.9,-2.202000141,-8.470950127,-0.058050003,-1.524187446,1.401674986,-0.482349992,9.722044192,8.752666478,-0.969377714,79,0
01:41.0,-1.636950135,-8.821050644,-0.738000035,-1.277237535,0.504625022,-0.550412476,8.752666478,9.001954469,0.249287991,79,0
01:41.0,-1.24695003,-10.82805061,-0.012,-1.137812495,0.7206375,-0.569662511,9.001954469,10.89961965,1.897665179,79,0
01:41.1,-4.087049961,-12.92400074,6.055950165,-0.603625,0.7558375,-0.311024994,10.89961965,14.84615455,3.946534902,79,1
01:41.2,1.549950123,-13.43595028,1.347000122,1.778149962,0.386512488,0.409474999,14.84615455,13.59196508,-1.254189474,79,0
01:41.3,-2.482950211,-14.61705112,-1.198050022,3.009325027,-0.821425021,0.487162501,13.59196508,14.87476216,1.28279708,80,0
01:41.4,-0.187950015,-7.791000366,-1.351050019,1.689737439,-0.922487497,1.034137487,14.87476216,7.909509977,-6.965252179,80,0
01:41.4,1.48695004,-4.486050129,-2.026050091,1.209862471,-1.685474992,0.340312511,7.909509977,5.142037062,-2.767472914,80,0
01:41.5,0.085950002,-6.936000347,2.455950022,-0.284350008,-1.129974961,0.224262506,5.142037062,7.358476658,2.216439596,80,0
01:41.6,-3.217950106,-10.74900055,7.936050415,-0.71321249,-0.539412498,0.314737499,7.358476658,13.74325696,6.384780302,80,0
01:41.7,-0.487050027,-18.13305092,4.717050076,-0.137500003,0.286412507,0.523325026,13.74325696,18.74287371,4.999616746,80,1
01:41.8,-1.134000063,-9.151950836,-2.901000023,-0.045924999,-0.289299995,-0.026812499,18.74287371,9.667469234,-9.075404472,80,0
01:41.8,-0.897000015,-9.81000042,-1.296000004,-1.422024965,1.005812526,0.042350002,9.667469234,9.93581065,0.268341416,81,0
01:41.9,-2.001000166,-8.986050606,0.223950014,-1.577399969,1.2538625,-0.430237502,9.93581065,9.208868593,-0.726942057,81,0
01:42.0,-1.816950083,-8.822999954,0.205050007,-1.230350018,0.730262518,-0.552612484,9.208868593,9.010476197,-0.198392396,81,0
01:42.1,-1.081050038,-9.652050018,-0.786000013,-1.02176249,0.820737481,-0.467500001,9.010476197,9.744153876,0.733677679,81,0
01:42.1,-3.289950132,-12.7680006,4.494000435,-0.946274996,0.939812481,-0.41951251,9.744153876,13.92988339,4.185729511,81,0
01:42.2,-1.888950109,-14.90700054,4.027050018,1.127912521,0.623837471,0.164725006,13.92988339,15.55647549,1.626592098,81,1
01:42.3,-3.498000145,-13.8940506,-2.704050064,3.212687492,-0.548900008,0.599912524,15.55647549,14.58055327,-0.975922211,81,0
01:42.4,-0.928050041,-8.275050163,-1.914000034,1.686574936,-0.794749975,1.149087548,14.58055327,8.544069769,-6.036483506,82,0
01:42.5,1.34100008,-4.896000385,-1.624050021,1.317250013,-1.596099973,0.547800004,8.544069769,5.329787938,-3.214281831,82,0
